"합계","자치구","사고유형","소계","사고통계","year","case"
"합계","도봉구","차량단독","소계","부상자수 (명)","2014",29
"합계","도봉구","차량단독","소계","부상자수 (명)","2015",57
"합계","도봉구","차량단독","소계","부상자수 (명)","2016",34
"합계","도봉구","차량단독","소계","부상자수 (명)","2017",42
"합계","도봉구","차량단독","소계","부상자수 (명)","2018",41
"합계","도봉구","차량단독","소계","부상자수 (명)","2019",36
"합계","도봉구","차량단독","소계","부상자수 (명)","2020",30
"합계","도봉구","차량단독","소계","부상자수 (명)","2021",33
"합계","노원구","합계","소계","발생건수 (건)","2007",1707
"합계","노원구","합계","소계","발생건수 (건)","2008",1742
"합계","노원구","합계","소계","발생건수 (건)","2009",1829
"합계","노원구","합계","소계","발생건수 (건)","2010",1683
"합계","노원구","합계","소계","발생건수 (건)","2011",1529
"합계","노원구","합계","소계","발생건수 (건)","2012",1623
"합계","노원구","합계","소계","발생건수 (건)","2013",1522
"합계","노원구","합계","소계","발생건수 (건)","2014",1516
"합계","노원구","합계","소계","발생건수 (건)","2015",1459
"합계","노원구","합계","소계","발생건수 (건)","2016",1535
"합계","노원구","합계","소계","발생건수 (건)","2017",1499
"합계","노원구","합계","소계","발생건수 (건)","2018",1569
"합계","노원구","합계","소계","발생건수 (건)","2019",1703
"합계","노원구","합계","소계","발생건수 (건)","2020",1462
"합계","노원구","합계","소계","발생건수 (건)","2021",1413
"합계","노원구","합계","소계","사망자수 (명)","2007",26
"합계","노원구","합계","소계","사망자수 (명)","2008",22
"합계","노원구","합계","소계","사망자수 (명)","2009",21
"합계","노원구","합계","소계","사망자수 (명)","2010",25
"합계","노원구","합계","소계","사망자수 (명)","2011",14
"합계","노원구","합계","소계","사망자수 (명)","2012",13
"합계","노원구","합계","소계","사망자수 (명)","2013",13
"합계","노원구","합계","소계","사망자수 (명)","2014",17
"합계","노원구","합계","소계","사망자수 (명)","2015",15
"합계","노원구","합계","소계","사망자수 (명)","2016",13
"합계","노원구","합계","소계","사망자수 (명)","2017",11
"합계","노원구","합계","소계","사망자수 (명)","2018",14
"합계","노원구","합계","소계","사망자수 (명)","2019",8
"합계","노원구","합계","소계","사망자수 (명)","2020",5
"합계","노원구","합계","소계","사망자수 (명)","2021",8
"합계","노원구","합계","소계","부상자수 (명)","2007",2380
"합계","노원구","합계","소계","부상자수 (명)","2008",2476
"합계","노원구","합계","소계","부상자수 (명)","2009",2602
"합계","노원구","합계","소계","부상자수 (명)","2010",2434
"합계","노원구","합계","소계","부상자수 (명)","2011",2231
"합계","노원구","합계","소계","부상자수 (명)","2012",2330
"합계","노원구","합계","소계","부상자수 (명)","2013",2175
"합계","노원구","합계","소계","부상자수 (명)","2014",2038
"합계","노원구","합계","소계","부상자수 (명)","2015",2098
"합계","노원구","합계","소계","부상자수 (명)","2016",2216
"합계","노원구","합계","소계","부상자수 (명)","2017",2055
"합계","노원구","합계","소계","부상자수 (명)","2018",2227
"합계","노원구","합계","소계","부상자수 (명)","2019",2302
"합계","노원구","합계","소계","부상자수 (명)","2020",2016
"합계","노원구","합계","소계","부상자수 (명)","2021",1940
"합계","노원구","차대사람","소계","발생건수 (건)","2007",390
"합계","노원구","차대사람","소계","발생건수 (건)","2008",455
"합계","노원구","차대사람","소계","발생건수 (건)","2009",472
"합계","노원구","차대사람","소계","발생건수 (건)","2010",443
"합계","노원구","차대사람","소계","발생건수 (건)","2011",436
"합계","노원구","차대사람","소계","발생건수 (건)","2012",420
"합계","노원구","차대사람","소계","발생건수 (건)","2013",397
"합계","노원구","차대사람","소계","발생건수 (건)","2014",412
"합계","노원구","차대사람","소계","발생건수 (건)","2015",399
"합계","노원구","차대사람","소계","발생건수 (건)","2016",387
"합계","노원구","차대사람","소계","발생건수 (건)","2017",376
"합계","노원구","차대사람","소계","발생건수 (건)","2018",383
"합계","노원구","차대사람","소계","발생건수 (건)","2019",415
"합계","노원구","차대사람","소계","발생건수 (건)","2020",286
"합계","노원구","차대사람","소계","발생건수 (건)","2021",280
"합계","노원구","차대사람","소계","사망자수 (명)","2007",9
"합계","노원구","차대사람","소계","사망자수 (명)","2008",10
"합계","노원구","차대사람","소계","사망자수 (명)","2009",11
"합계","노원구","차대사람","소계","사망자수 (명)","2010",11
"합계","노원구","차대사람","소계","사망자수 (명)","2011",8
"합계","노원구","차대사람","소계","사망자수 (명)","2012",10
"합계","노원구","차대사람","소계","사망자수 (명)","2013",5
"합계","노원구","차대사람","소계","사망자수 (명)","2014",9
"합계","노원구","차대사람","소계","사망자수 (명)","2015",5
"합계","노원구","차대사람","소계","사망자수 (명)","2016",6
"합계","노원구","차대사람","소계","사망자수 (명)","2017",5
"합계","노원구","차대사람","소계","사망자수 (명)","2018",9
"합계","노원구","차대사람","소계","사망자수 (명)","2019",6
"합계","노원구","차대사람","소계","사망자수 (명)","2020",3
"합계","노원구","차대사람","소계","사망자수 (명)","2021",2
"합계","노원구","차대사람","소계","부상자수 (명)","2007",407
"합계","노원구","차대사람","소계","부상자수 (명)","2008",460
"합계","노원구","차대사람","소계","부상자수 (명)","2009",484
"합계","노원구","차대사람","소계","부상자수 (명)","2010",462
"합계","노원구","차대사람","소계","부상자수 (명)","2011",460
"합계","노원구","차대사람","소계","부상자수 (명)","2012",439
"합계","노원구","차대사람","소계","부상자수 (명)","2013",405
"합계","노원구","차대사람","소계","부상자수 (명)","2014",431
"합계","노원구","차대사람","소계","부상자수 (명)","2015",414
"합계","노원구","차대사람","소계","부상자수 (명)","2016",412
"합계","노원구","차대사람","소계","부상자수 (명)","2017",399
"합계","노원구","차대사람","소계","부상자수 (명)","2018",402
"합계","노원구","차대사람","소계","부상자수 (명)","2019",437
"합계","노원구","차대사람","소계","부상자수 (명)","2020",298
"합계","노원구","차대사람","소계","부상자수 (명)","2021",298
"합계","노원구","차대차","소계","발생건수 (건)","2007",1286
"합계","노원구","차대차","소계","발생건수 (건)","2008",1244
"합계","노원구","차대차","소계","발생건수 (건)","2009",1311
"합계","노원구","차대차","소계","발생건수 (건)","2010",1197
"합계","노원구","차대차","소계","발생건수 (건)","2011",1061
"합계","노원구","차대차","소계","발생건수 (건)","2012",1164
"합계","노원구","차대차","소계","발생건수 (건)","2013",1087
"합계","노원구","차대차","소계","발생건수 (건)","2014",1062
"합계","노원구","차대차","소계","발생건수 (건)","2015",1008
"합계","노원구","차대차","소계","발생건수 (건)","2016",1097
"합계","노원구","차대차","소계","발생건수 (건)","2017",1075
"합계","노원구","차대차","소계","발생건수 (건)","2018",1138
"합계","노원구","차대차","소계","발생건수 (건)","2019",1254
"합계","노원구","차대차","소계","발생건수 (건)","2020",1142
"합계","노원구","차대차","소계","발생건수 (건)","2021",1078
"합계","노원구","차대차","소계","사망자수 (명)","2007",14
"합계","노원구","차대차","소계","사망자수 (명)","2008",8
"합계","노원구","차대차","소계","사망자수 (명)","2009",10
"합계","노원구","차대차","소계","사망자수 (명)","2010",9
"합계","노원구","차대차","소계","사망자수 (명)","2011",5
"합계","노원구","차대차","소계","사망자수 (명)","2012",3
"합계","노원구","차대차","소계","사망자수 (명)","2013",4
"합계","노원구","차대차","소계","사망자수 (명)","2014",6
"합계","노원구","차대차","소계","사망자수 (명)","2015",6
"합계","노원구","차대차","소계","사망자수 (명)","2016",6
"합계","노원구","차대차","소계","사망자수 (명)","2017",4
"합계","노원구","차대차","소계","사망자수 (명)","2018",3
"합계","노원구","차대차","소계","사망자수 (명)","2019",2
"합계","노원구","차대차","소계","사망자수 (명)","2020",2
"합계","노원구","차대차","소계","사망자수 (명)","2021",0
"합계","노원구","차대차","소계","부상자수 (명)","2007",1941
"합계","노원구","차대차","소계","부상자수 (명)","2008",1972
"합계","노원구","차대차","소계","부상자수 (명)","2009",2058
"합계","노원구","차대차","소계","부상자수 (명)","2010",1922
"합계","노원구","차대차","소계","부상자수 (명)","2011",1738
"합계","노원구","차대차","소계","부상자수 (명)","2012",1843
"합계","노원구","차대차","소계","부상자수 (명)","2013",1725
"합계","노원구","차대차","소계","부상자수 (명)","2014",1560
"합계","노원구","차대차","소계","부상자수 (명)","2015",1616
"합계","노원구","차대차","소계","부상자수 (명)","2016",1745
"합계","노원구","차대차","소계","부상자수 (명)","2017",1594
"합계","노원구","차대차","소계","부상자수 (명)","2018",1771
"합계","노원구","차대차","소계","부상자수 (명)","2019",1823
"합계","노원구","차대차","소계","부상자수 (명)","2020",1676
"합계","노원구","차대차","소계","부상자수 (명)","2021",1588
"합계","노원구","차량단독","소계","발생건수 (건)","2007",31
"합계","노원구","차량단독","소계","발생건수 (건)","2008",43
"합계","노원구","차량단독","소계","발생건수 (건)","2009",45
"합계","노원구","차량단독","소계","발생건수 (건)","2010",43
"합계","노원구","차량단독","소계","발생건수 (건)","2011",32
"합계","노원구","차량단독","소계","발생건수 (건)","2012",39
"합계","노원구","차량단독","소계","발생건수 (건)","2013",38
"합계","노원구","차량단독","소계","발생건수 (건)","2014",42
"합계","노원구","차량단독","소계","발생건수 (건)","2015",52
"합계","노원구","차량단독","소계","발생건수 (건)","2016",51
"합계","노원구","차량단독","소계","발생건수 (건)","2017",48
"합계","노원구","차량단독","소계","발생건수 (건)","2018",48
"합계","노원구","차량단독","소계","발생건수 (건)","2019",34
"합계","노원구","차량단독","소계","발생건수 (건)","2020",34
"합계","노원구","차량단독","소계","발생건수 (건)","2021",55
"합계","노원구","차량단독","소계","사망자수 (명)","2007",3
"합계","노원구","차량단독","소계","사망자수 (명)","2008",4
"합계","노원구","차량단독","소계","사망자수 (명)","2009",0
"합계","노원구","차량단독","소계","사망자수 (명)","2010",5
"합계","노원구","차량단독","소계","사망자수 (명)","2011",1
"합계","노원구","차량단독","소계","사망자수 (명)","2012",0
"합계","노원구","차량단독","소계","사망자수 (명)","2013",4
"합계","노원구","차량단독","소계","사망자수 (명)","2014",2
"합계","노원구","차량단독","소계","사망자수 (명)","2015",4
"합계","노원구","차량단독","소계","사망자수 (명)","2016",1
"합계","노원구","차량단독","소계","사망자수 (명)","2017",2
"합계","노원구","차량단독","소계","사망자수 (명)","2018",2
"합계","노원구","차량단독","소계","사망자수 (명)","2019",0
"합계","노원구","차량단독","소계","사망자수 (명)","2020",0
"합계","노원구","차량단독","소계","사망자수 (명)","2021",6
"합계","노원구","차량단독","소계","부상자수 (명)","2007",32
"합계","노원구","차량단독","소계","부상자수 (명)","2008",44
"합계","노원구","차량단독","소계","부상자수 (명)","2009",58
"합계","노원구","차량단독","소계","부상자수 (명)","2010",50
"합계","노원구","차량단독","소계","부상자수 (명)","2011",33
"합계","노원구","차량단독","소계","부상자수 (명)","2012",48
"합계","노원구","차량단독","소계","부상자수 (명)","2013",45
"합계","노원구","차량단독","소계","부상자수 (명)","2014",47
"합계","노원구","차량단독","소계","부상자수 (명)","2015",68
"합계","노원구","차량단독","소계","부상자수 (명)","2016",59
"합계","노원구","차량단독","소계","부상자수 (명)","2017",62
"합계","노원구","차량단독","소계","부상자수 (명)","2018",54
"합계","노원구","차량단독","소계","부상자수 (명)","2019",42
"합계","노원구","차량단독","소계","부상자수 (명)","2020",42
"합계","노원구","차량단독","소계","부상자수 (명)","2021",54
"합계","은평구","합계","소계","발생건수 (건)","2007",1315
"합계","은평구","합계","소계","발생건수 (건)","2008",1596
"합계","은평구","합계","소계","발생건수 (건)","2009",1739
"합계","은평구","합계","소계","발생건수 (건)","2010",1514
"합계","은평구","합계","소계","발생건수 (건)","2011",1509
"합계","은평구","합계","소계","발생건수 (건)","2012",1519
"합계","은평구","합계","소계","발생건수 (건)","2013",1270
"합계","은평구","합계","소계","발생건수 (건)","2014",1325
"합계","은평구","합계","소계","발생건수 (건)","2015",1203
"합계","은평구","합계","소계","발생건수 (건)","2016",1121
"합계","은평구","합계","소계","발생건수 (건)","2017",1067
"합계","은평구","합계","소계","발생건수 (건)","2018",1134
"합계","은평구","합계","소계","발생건수 (건)","2019",1119
"합계","은평구","합계","소계","발생건수 (건)","2020",953
"합계","은평구","합계","소계","발생건수 (건)","2021",867
"합계","은평구","합계","소계","사망자수 (명)","2007",16
"합계","은평구","합계","소계","사망자수 (명)","2008",16
"합계","은평구","합계","소계","사망자수 (명)","2009",15
"합계","은평구","합계","소계","사망자수 (명)","2010",16
"합계","은평구","합계","소계","사망자수 (명)","2011",20
"합계","은평구","합계","소계","사망자수 (명)","2012",21
"합계","은평구","합계","소계","사망자수 (명)","2013",10
"합계","은평구","합계","소계","사망자수 (명)","2014",11
"합계","은평구","합계","소계","사망자수 (명)","2015",16
"합계","은평구","합계","소계","사망자수 (명)","2016",14
"합계","은평구","합계","소계","사망자수 (명)","2017",12
"합계","은평구","합계","소계","사망자수 (명)","2018",12
"합계","은평구","합계","소계","사망자수 (명)","2019",7
"합계","은평구","합계","소계","사망자수 (명)","2020",14
"합계","은평구","합계","소계","사망자수 (명)","2021",11
"합계","은평구","합계","소계","부상자수 (명)","2007",1847
"합계","은평구","합계","소계","부상자수 (명)","2008",2160
"합계","은평구","합계","소계","부상자수 (명)","2009",2379
"합계","은평구","합계","소계","부상자수 (명)","2010",2120
"합계","은평구","합계","소계","부상자수 (명)","2011",2058
"합계","은평구","합계","소계","부상자수 (명)","2012",2197
"합계","은평구","합계","소계","부상자수 (명)","2013",1716
"합계","은평구","합계","소계","부상자수 (명)","2014",1889
"합계","은평구","합계","소계","부상자수 (명)","2015",1673
"합계","은평구","합계","소계","부상자수 (명)","2016",1518
"합계","은평구","합계","소계","부상자수 (명)","2017",1489
"합계","은평구","합계","소계","부상자수 (명)","2018",1580
"합계","은평구","합계","소계","부상자수 (명)","2019",1464
"합계","은평구","합계","소계","부상자수 (명)","2020",1415
"합계","은평구","합계","소계","부상자수 (명)","2021",1218
"합계","은평구","차대사람","소계","발생건수 (건)","2007",405
"합계","은평구","차대사람","소계","발생건수 (건)","2008",514
"합계","은평구","차대사람","소계","발생건수 (건)","2009",494
"합계","은평구","차대사람","소계","발생건수 (건)","2010",487
"합계","은평구","차대사람","소계","발생건수 (건)","2011",530
"합계","은평구","차대사람","소계","발생건수 (건)","2012",521
"합계","은평구","차대사람","소계","발생건수 (건)","2013",463
"합계","은평구","차대사람","소계","발생건수 (건)","2014",445
"합계","은평구","차대사람","소계","발생건수 (건)","2015",391
"합계","은평구","차대사람","소계","발생건수 (건)","2016",394
"합계","은평구","차대사람","소계","발생건수 (건)","2017",416
"합계","은평구","차대사람","소계","발생건수 (건)","2018",367
"합계","은평구","차대사람","소계","발생건수 (건)","2019",361
"합계","은평구","차대사람","소계","발생건수 (건)","2020",275
"합계","은평구","차대사람","소계","발생건수 (건)","2021",250
"합계","은평구","차대사람","소계","사망자수 (명)","2007",7
"합계","은평구","차대사람","소계","사망자수 (명)","2008",14
"합계","은평구","차대사람","소계","사망자수 (명)","2009",9
"합계","은평구","차대사람","소계","사망자수 (명)","2010",9
"합계","은평구","차대사람","소계","사망자수 (명)","2011",16
"합계","은평구","차대사람","소계","사망자수 (명)","2012",13
"합계","은평구","차대사람","소계","사망자수 (명)","2013",5
"합계","은평구","차대사람","소계","사망자수 (명)","2014",6
"합계","은평구","차대사람","소계","사망자수 (명)","2015",12
"합계","은평구","차대사람","소계","사망자수 (명)","2016",8
"합계","은평구","차대사람","소계","사망자수 (명)","2017",7
"합계","은평구","차대사람","소계","사망자수 (명)","2018",7
"합계","은평구","차대사람","소계","사망자수 (명)","2019",3
"합계","은평구","차대사람","소계","사망자수 (명)","2020",10
"합계","은평구","차대사람","소계","사망자수 (명)","2021",2
"합계","은평구","차대사람","소계","부상자수 (명)","2007",425
"합계","은평구","차대사람","소계","부상자수 (명)","2008",530
"합계","은평구","차대사람","소계","부상자수 (명)","2009",517
"합계","은평구","차대사람","소계","부상자수 (명)","2010",510
"합계","은평구","차대사람","소계","부상자수 (명)","2011",549
"합계","은평구","차대사람","소계","부상자수 (명)","2012",553
"합계","은평구","차대사람","소계","부상자수 (명)","2013",484
"합계","은평구","차대사람","소계","부상자수 (명)","2014",468
"합계","은평구","차대사람","소계","부상자수 (명)","2015",403
"합계","은평구","차대사람","소계","부상자수 (명)","2016",415
"합계","은평구","차대사람","소계","부상자수 (명)","2017",439
"합계","은평구","차대사람","소계","부상자수 (명)","2018",373
"합계","은평구","차대사람","소계","부상자수 (명)","2019",380
"합계","은평구","차대사람","소계","부상자수 (명)","2020",278
"합계","은평구","차대사람","소계","부상자수 (명)","2021",259
"합계","은평구","차대차","소계","발생건수 (건)","2007",891
"합계","은평구","차대차","소계","발생건수 (건)","2008",1055
"합계","은평구","차대차","소계","발생건수 (건)","2009",1180
"합계","은평구","차대차","소계","발생건수 (건)","2010",974
"합계","은평구","차대차","소계","발생건수 (건)","2011",921
"합계","은평구","차대차","소계","발생건수 (건)","2012",946
"합계","은평구","차대차","소계","발생건수 (건)","2013",762
"합계","은평구","차대차","소계","발생건수 (건)","2014",842
"합계","은평구","차대차","소계","발생건수 (건)","2015",784
"합계","은평구","차대차","소계","발생건수 (건)","2016",685
"합계","은평구","차대차","소계","발생건수 (건)","2017",611
"합계","은평구","차대차","소계","발생건수 (건)","2018",721
"합계","은평구","차대차","소계","발생건수 (건)","2019",703
"합계","은평구","차대차","소계","발생건수 (건)","2020",644
"합계","은평구","차대차","소계","발생건수 (건)","2021",583
"합계","은평구","차대차","소계","사망자수 (명)","2007",7
"합계","은평구","차대차","소계","사망자수 (명)","2008",2
"합계","은평구","차대차","소계","사망자수 (명)","2009",2
"합계","은평구","차대차","소계","사망자수 (명)","2010",5
"합계","은평구","차대차","소계","사망자수 (명)","2011",2
"합계","은평구","차대차","소계","사망자수 (명)","2012",4
"합계","은평구","차대차","소계","사망자수 (명)","2013",4
"합계","은평구","차대차","소계","사망자수 (명)","2014",5
"합계","은평구","차대차","소계","사망자수 (명)","2015",4
"합계","은평구","차대차","소계","사망자수 (명)","2016",4
"합계","은평구","차대차","소계","사망자수 (명)","2017",5
"합계","은평구","차대차","소계","사망자수 (명)","2018",4
"합계","은평구","차대차","소계","사망자수 (명)","2019",4
"합계","은평구","차대차","소계","사망자수 (명)","2020",3
"합계","은평구","차대차","소계","사망자수 (명)","2021",5
"합계","은평구","차대차","소계","부상자수 (명)","2007",1397
"합계","은평구","차대차","소계","부상자수 (명)","2008",1599
"합계","은평구","차대차","소계","부상자수 (명)","2009",1784
"합계","은평구","차대차","소계","부상자수 (명)","2010",1544
"합계","은평구","차대차","소계","부상자수 (명)","2011",1444
"합계","은평구","차대차","소계","부상자수 (명)","2012",1591
"합계","은평구","차대차","소계","부상자수 (명)","2013",1184
"합계","은평구","차대차","소계","부상자수 (명)","2014",1378
"합계","은평구","차대차","소계","부상자수 (명)","2015",1237
"합계","은평구","차대차","소계","부상자수 (명)","2016",1047
"합계","은평구","차대차","소계","부상자수 (명)","2017",1005
"합계","은평구","차대차","소계","부상자수 (명)","2018",1147
"합계","은평구","차대차","소계","부상자수 (명)","2019",1024
"합계","은평구","차대차","소계","부상자수 (명)","2020",1092
"합계","은평구","차대차","소계","부상자수 (명)","2021",917
"합계","은평구","차량단독","소계","발생건수 (건)","2007",19
"합계","은평구","차량단독","소계","발생건수 (건)","2008",27
"합계","은평구","차량단독","소계","발생건수 (건)","2009",65
"합계","은평구","차량단독","소계","발생건수 (건)","2010",53
"합계","은평구","차량단독","소계","발생건수 (건)","2011",58
"합계","은평구","차량단독","소계","발생건수 (건)","2012",52
"합계","은평구","차량단독","소계","발생건수 (건)","2013",45
"합계","은평구","차량단독","소계","발생건수 (건)","2014",38
"합계","은평구","차량단독","소계","발생건수 (건)","2015",28
"합계","은평구","차량단독","소계","발생건수 (건)","2016",42
"합계","은평구","차량단독","소계","발생건수 (건)","2017",40
"합계","은평구","차량단독","소계","발생건수 (건)","2018",46
"합계","은평구","차량단독","소계","발생건수 (건)","2019",55
"합계","은평구","차량단독","소계","발생건수 (건)","2020",34
"합계","은평구","차량단독","소계","발생건수 (건)","2021",34
"합계","은평구","차량단독","소계","사망자수 (명)","2007",2
"합계","은평구","차량단독","소계","사망자수 (명)","2008",0
"합계","은평구","차량단독","소계","사망자수 (명)","2009",4
"합계","은평구","차량단독","소계","사망자수 (명)","2010",2
"합계","은평구","차량단독","소계","사망자수 (명)","2011",2
"합계","은평구","차량단독","소계","사망자수 (명)","2012",4
"합계","은평구","차량단독","소계","사망자수 (명)","2013",1
"합계","은평구","차량단독","소계","사망자수 (명)","2014",0
"합계","은평구","차량단독","소계","사망자수 (명)","2015",0
"합계","은평구","차량단독","소계","사망자수 (명)","2016",2
"합계","은평구","차량단독","소계","사망자수 (명)","2017",0
"합계","은평구","차량단독","소계","사망자수 (명)","2018",1
"합계","은평구","차량단독","소계","사망자수 (명)","2019",0
"합계","은평구","차량단독","소계","사망자수 (명)","2020",1
"합계","은평구","차량단독","소계","사망자수 (명)","2021",4
"합계","은평구","차량단독","소계","부상자수 (명)","2007",25
"합계","은평구","차량단독","소계","부상자수 (명)","2008",31
"합계","은평구","차량단독","소계","부상자수 (명)","2009",78
"합계","은평구","차량단독","소계","부상자수 (명)","2010",66
"합계","은평구","차량단독","소계","부상자수 (명)","2011",65
"합계","은평구","차량단독","소계","부상자수 (명)","2012",53
"합계","은평구","차량단독","소계","부상자수 (명)","2013",48
"합계","은평구","차량단독","소계","부상자수 (명)","2014",43
"합계","은평구","차량단독","소계","부상자수 (명)","2015",33
"합계","은평구","차량단독","소계","부상자수 (명)","2016",56
"합계","은평구","차량단독","소계","부상자수 (명)","2017",45
"합계","은평구","차량단독","소계","부상자수 (명)","2018",60
"합계","은평구","차량단독","소계","부상자수 (명)","2019",60
"합계","은평구","차량단독","소계","부상자수 (명)","2020",45
"합계","은평구","차량단독","소계","부상자수 (명)","2021",42
"합계","서대문구","합계","소계","발생건수 (건)","2007",1031
"합계","서대문구","합계","소계","발생건수 (건)","2008",1081
"합계","서대문구","합계","소계","발생건수 (건)","2009",1231
"합계","서대문구","합계","소계","발생건수 (건)","2010",1141
"합계","서대문구","합계","소계","발생건수 (건)","2011",1061
"합계","서대문구","합계","소계","발생건수 (건)","2012",1041
"합계","서대문구","합계","소계","발생건수 (건)","2013",1081
"합계","서대문구","합계","소계","발생건수 (건)","2014",1122
"합계","서대문구","합계","소계","발생건수 (건)","2015",1071
"합계","서대문구","합계","소계","발생건수 (건)","2016",1135
"합계","서대문구","합계","소계","발생건수 (건)","2017",1032
"합계","서대문구","합계","소계","발생건수 (건)","2018",1033
"합계","서대문구","합계","소계","발생건수 (건)","2019",1113
"합계","서대문구","합계","소계","발생건수 (건)","2020",928
"합계","서대문구","합계","소계","발생건수 (건)","2021",930
"합계","서대문구","합계","소계","사망자수 (명)","2007",13
"합계","서대문구","합계","소계","사망자수 (명)","2008",14
"합계","서대문구","합계","소계","사망자수 (명)","2009",26
"합계","서대문구","합계","소계","사망자수 (명)","2010",15
"합계","서대문구","합계","소계","사망자수 (명)","2011",14
"합계","서대문구","합계","소계","사망자수 (명)","2012",13
"합계","서대문구","합계","소계","사망자수 (명)","2013",14
"합계","서대문구","합계","소계","사망자수 (명)","2014",16
"합계","서대문구","합계","소계","사망자수 (명)","2015",13
"합계","서대문구","합계","소계","사망자수 (명)","2016",14
"합계","서대문구","합계","소계","사망자수 (명)","2017",8
"합계","서대문구","합계","소계","사망자수 (명)","2018",5
"합계","서대문구","합계","소계","사망자수 (명)","2019",14
"합계","서대문구","합계","소계","사망자수 (명)","2020",6
"합계","서대문구","합계","소계","사망자수 (명)","2021",9
"합계","서대문구","합계","소계","부상자수 (명)","2007",1513
"합계","서대문구","합계","소계","부상자수 (명)","2008",1530
"합계","서대문구","합계","소계","부상자수 (명)","2009",1811
"합계","서대문구","합계","소계","부상자수 (명)","2010",1719
"합계","서대문구","합계","소계","부상자수 (명)","2011",1496
"합계","서대문구","합계","소계","부상자수 (명)","2012",1645
"합계","서대문구","합계","소계","부상자수 (명)","2013",1578
"합계","서대문구","합계","소계","부상자수 (명)","2014",1590
"합계","서대문구","합계","소계","부상자수 (명)","2015",1492
"합계","서대문구","합계","소계","부상자수 (명)","2016",1566
"합계","서대문구","합계","소계","부상자수 (명)","2017",1430
"합계","서대문구","합계","소계","부상자수 (명)","2018",1403
"합계","서대문구","합계","소계","부상자수 (명)","2019",1609
"합계","서대문구","합계","소계","부상자수 (명)","2020",1256
"합계","서대문구","합계","소계","부상자수 (명)","2021",1206
"합계","서대문구","차대사람","소계","발생건수 (건)","2007",294
"합계","서대문구","차대사람","소계","발생건수 (건)","2008",318
"합계","서대문구","차대사람","소계","발생건수 (건)","2009",339
"합계","서대문구","차대사람","소계","발생건수 (건)","2010",335
"합계","서대문구","차대사람","소계","발생건수 (건)","2011",341
"합계","서대문구","차대사람","소계","발생건수 (건)","2012",301
"합계","서대문구","차대사람","소계","발생건수 (건)","2013",323
"합계","서대문구","차대사람","소계","발생건수 (건)","2014",364
"합계","서대문구","차대사람","소계","발생건수 (건)","2015",356
"합계","서대문구","차대사람","소계","발생건수 (건)","2016",314
"합계","서대문구","차대사람","소계","발생건수 (건)","2017",310
"합계","서대문구","차대사람","소계","발생건수 (건)","2018",325
"합계","서대문구","차대사람","소계","발생건수 (건)","2019",326
"합계","서대문구","차대사람","소계","발생건수 (건)","2020",207
"합계","서대문구","차대사람","소계","발생건수 (건)","2021",216
"합계","서대문구","차대사람","소계","사망자수 (명)","2007",10
"합계","서대문구","차대사람","소계","사망자수 (명)","2008",10
"합계","서대문구","차대사람","소계","사망자수 (명)","2009",13
"합계","서대문구","차대사람","소계","사망자수 (명)","2010",10
"합계","서대문구","차대사람","소계","사망자수 (명)","2011",10
"합계","서대문구","차대사람","소계","사망자수 (명)","2012",4
"합계","서대문구","차대사람","소계","사망자수 (명)","2013",10
"합계","서대문구","차대사람","소계","사망자수 (명)","2014",9
"합계","서대문구","차대사람","소계","사망자수 (명)","2015",8
"합계","서대문구","차대사람","소계","사망자수 (명)","2016",11
"합계","서대문구","차대사람","소계","사망자수 (명)","2017",5
"합계","서대문구","차대사람","소계","사망자수 (명)","2018",4
"합계","서대문구","차대사람","소계","사망자수 (명)","2019",8
"합계","서대문구","차대사람","소계","사망자수 (명)","2020",6
"합계","서대문구","차대사람","소계","사망자수 (명)","2021",3
"합계","서대문구","차대사람","소계","부상자수 (명)","2007",295
"합계","서대문구","차대사람","소계","부상자수 (명)","2008",327
"합계","서대문구","차대사람","소계","부상자수 (명)","2009",355
"합계","서대문구","차대사람","소계","부상자수 (명)","2010",355
"합계","서대문구","차대사람","소계","부상자수 (명)","2011",358
"합계","서대문구","차대사람","소계","부상자수 (명)","2012",325
"합계","서대문구","차대사람","소계","부상자수 (명)","2013",333
"합계","서대문구","차대사람","소계","부상자수 (명)","2014",372
"합계","서대문구","차대사람","소계","부상자수 (명)","2015",377
"합계","서대문구","차대사람","소계","부상자수 (명)","2016",322
"합계","서대문구","차대사람","소계","부상자수 (명)","2017",334
"합계","서대문구","차대사람","소계","부상자수 (명)","2018",344
"합계","서대문구","차대사람","소계","부상자수 (명)","2019",334
"합계","서대문구","차대사람","소계","부상자수 (명)","2020",216
"합계","서대문구","차대사람","소계","부상자수 (명)","2021",232
"합계","서대문구","차대차","소계","발생건수 (건)","2007",716
"합계","서대문구","차대차","소계","발생건수 (건)","2008",726
"합계","서대문구","차대차","소계","발생건수 (건)","2009",854
"합계","서대문구","차대차","소계","발생건수 (건)","2010",766
"합계","서대문구","차대차","소계","발생건수 (건)","2011",679
"합계","서대문구","차대차","소계","발생건수 (건)","2012",702
"합계","서대문구","차대차","소계","발생건수 (건)","2013",702
"합계","서대문구","차대차","소계","발생건수 (건)","2014",705
"합계","서대문구","차대차","소계","발생건수 (건)","2015",658
"합계","서대문구","차대차","소계","발생건수 (건)","2016",767
"합계","서대문구","차대차","소계","발생건수 (건)","2017",674
"합계","서대문구","차대차","소계","발생건수 (건)","2018",659
